user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,Is_Buyer,discount_seen,Customer_Behvaiour_By_Discount,cart_items,Customer_Behaviour_By_Cart_Item
2206,35,Female,Mobile,1.98,13,3,1,0,2.1,97.42,1,Yes,1,Right_Discount,2,Interested
2207,31,Female,Desktop,16.98,6,3,0,1,8.67,5.56,1,Yes,1,Right_Discount,2,Interested
2208,37,Unknown,Mobile,29.12,13,1,1,1,37.53,12.43,1,Yes,0,Others,2,Interested
2209,35,Male,Desktop,29.46,15,9,0,1,17.79,81.2,1,Yes,0,Others,2,Interested
2210,27,Female,Mobile,9.17,16,5,0,0,8.62,45.27,1,Yes,1,Right_Discount,6,Interested
2211,42,Male,Mobile,13.8,8,14,1,0,20.69,93.81,1,Yes,0,Others,4,Interested
2212,19,Female,Unknown,2.83,13,5,1,1,1.76,11.3,1,Yes,0,Others,3,Interested
2213,42,Unknown,Mobile,26.33,13,2,0,1,34.62,15.7,1,Yes,0,Others,5,Interested
2214,50,Male,Desktop,17.49,12,0,1,0,22.72,0.18,1,Yes,0,Others,7,Interested
2215,53,Male,Mobile,12.17,19,9,0,1,11.5,21.71,1,Yes,1,Right_Discount,1,Interested
2216,48,Female,Desktop,4.27,17,8,1,0,6.35,65.73,1,Yes,1,Right_Discount,2,Interested
2217,31,Female,Mobile,28.46,3,3,0,0,22.99,72.33,1,Yes,1,Right_Discount,1,Interested
2218,18,Female,Mobile,0,15,8,1,1,13.36,42.99,1,Yes,1,Right_Discount,6,Interested
2219,33,Female,Desktop,9.2,17,4,0,1,6,25.74,1,Yes,1,Right_Discount,1,Interested
2220,20,Female,Desktop,11.16,6,6,0,0,9.71,71.63,1,Yes,0,Others,4,Interested
2221,52,Male,Mobile,8.85,19,2,0,0,7.05,17.26,1,Yes,1,Right_Discount,9,Interested
2222,58,Female,Mobile,18.45,12,14,1,1,20.38,76.71,1,Yes,1,Right_Discount,8,Interested
2223,23,Female,Mobile,27.97,4,2,0,1,15.12,78.66,1,Yes,0,Others,7,Interested
2224,42,Female,Mobile,25.84,12,7,1,1,20.94,44.11,1,Yes,1,Right_Discount,7,Interested
2225,30,Male,Desktop,14.35,2,0,1,1,7.24,19.36,1,Yes,0,Others,2,Interested
2226,51,Male,Desktop,24.97,7,7,0,0,0,62.99,1,Yes,1,Right_Discount,0,Technical Error
2227,25,Female,Mobile,13.27,16,7,0,0,17.52,85.35,1,Yes,0,Others,1,Interested
2228,38,Female,Mobile,8.32,12,2,1,0,10.4,52.95,1,Yes,1,Right_Discount,6,Interested
2229,51,Male,Desktop,29.52,16,0,0,0,36.73,46.11,1,Yes,1,Right_Discount,3,Interested
2230,21,Male,Mobile,9.81,14,8,0,0,8.37,97.92,1,Yes,1,Right_Discount,9,Interested
2231,42,Male,Desktop,10.39,1,3,1,1,12.46,53.74,1,Yes,0,Others,4,Interested
2232,32,Male,Mobile,29.7,9,6,0,0,22.47,3.42,1,Yes,0,Others,0,Technical Error
2233,21,Female,Desktop,0,7,8,1,0,3.95,50.2,1,Yes,1,Right_Discount,1,Interested
2234,29,Male,Mobile,23.06,5,2,0,1,24.5,44.53,1,Yes,1,Right_Discount,8,Interested
2235,49,Female,Desktop,28.14,10,4,0,0,33.76,29.21,1,Yes,0,Others,5,Interested
2236,49,Female,Mobile,15.84,10,9,1,1,12.13,31.74,1,Yes,0,Others,6,Interested
2237,45,Male,Mobile,1.07,18,10,0,1,1.26,93.08,1,Yes,0,Others,4,Interested
2238,30,Male,Desktop,11.88,7,12,1,0,17.37,13.36,1,Yes,0,Others,8,Interested
2239,48,Male,Mobile,4.24,18,2,0,0,4.21,76.4,1,Yes,0,Others,9,Interested
2240,31,Male,Mobile,13.07,13,4,0,0,11.86,90.24,1,Yes,0,Others,4,Interested
2241,37,Female,Mobile,23.91,11,10,1,0,17.51,25.95,1,Yes,0,Others,5,Interested
2242,35,Female,Mobile,13.72,10,1,1,1,11.75,6.68,1,Yes,0,Others,9,Interested
2243,46,Female,Tablet,13.53,9,3,0,1,13.92,30.71,1,Yes,0,Others,8,Interested
2244,23,Male,Desktop,17.15,15,0,1,1,24.77,43.29,1,Yes,0,Others,4,Interested
0,49,Female,Mobile,17.87,14,0,1,0,13.59,95.14,0,No,0,Others,3,Not Interested
2246,46,Male,Desktop,25.83,3,2,0,1,18.89,43.01,1,Yes,1,Right_Discount,4,Interested
2247,19,Female,Mobile,9.94,14,14,1,0,14.52,9.21,1,Yes,0,Others,4,Interested
2248,40,Male,Tablet,24.83,16,4,1,1,27.46,14.69,1,Yes,0,Others,4,Interested
2249,36,Female,Mobile,17.41,3,8,1,1,21.51,35.27,1,Yes,0,Others,0,Technical Error
2250,48,Female,Mobile,9.72,8,2,1,0,12.92,18.42,1,Yes,0,Others,4,Interested
2251,22,Male,Mobile,9.56,2,9,1,1,5.56,6.06,1,Yes,1,Right_Discount,4,Interested
2252,36,Female,Mobile,11.47,2,5,1,0,11.3,17.53,0,No,1,Low_Discount,0,Not Interested
2253,51,Female,Mobile,19.06,18,3,1,1,12.2,10.55,1,Yes,1,Right_Discount,3,Interested
2254,27,Male,Mobile,7.69,7,3,0,1,8.65,20.27,1,Yes,0,Others,7,Interested
2255,42,Unknown,Desktop,27.69,17,10,1,0,40.25,99.65,1,Yes,1,Right_Discount,3,Interested
2256,19,Male,Mobile,17.67,6,12,0,1,9.83,44.54,0,No,1,Low_Discount,6,Not Interested
2257,28,Male,Tablet,27.68,10,14,0,1,21.43,65.86,1,Yes,1,Right_Discount,5,Interested
2258,48,Male,Mobile,2.35,7,14,0,1,3.52,16.53,1,Yes,0,Others,4,Interested
2259,32,Female,Desktop,10.94,4,9,0,0,5.53,84.93,1,Yes,0,Others,8,Interested
2260,26,Male,Tablet,1.66,11,9,1,0,1.06,26.69,1,Yes,1,Right_Discount,7,Interested
2261,40,Female,Desktop,8.9,16,12,1,0,5.17,98.25,1,Yes,1,Right_Discount,4,Interested
2262,36,Female,Desktop,26,17,4,0,0,32.87,83.67,1,Yes,0,Others,9,Interested
2263,26,Male,Desktop,2.06,6,14,1,1,2.58,95.09,1,Yes,0,Others,6,Interested
2264,52,Female,Mobile,13.65,19,10,0,1,17.44,66.83,1,Yes,1,Right_Discount,8,Interested
2265,38,Female,Desktop,4.41,18,6,0,0,5.62,65.81,1,Yes,0,Others,6,Interested
2266,26,Male,Mobile,13.09,15,10,0,0,17.48,84.11,1,Yes,1,Right_Discount,2,Interested
0,45,Female,Mobile,0,2,13,0,1,32.24,71.54,1,Yes,0,Others,9,Interested
2268,24,Male,Mobile,19.07,19,3,0,0,18.76,0,1,Yes,1,Right_Discount,4,Interested
0,33,Male,Desktop,22.37,6,7,1,0,27.86,35.83,1,Yes,1,Right_Discount,8,Interested
2270,33,Male,Mobile,0,12,11,1,0,12.21,22.29,1,Yes,1,Right_Discount,8,Interested
2271,50,Female,Mobile,28.39,1,12,1,0,24.6,78.22,1,Yes,1,Right_Discount,7,Interested
2272,21,Unknown,Mobile,21.57,11,8,1,1,28.83,38.6,1,Yes,1,Right_Discount,5,Interested
2273,21,Female,Tablet,13.23,19,8,1,1,17.04,6.12,1,Yes,1,Right_Discount,6,Interested
2274,56,Female,Mobile,13.37,4,8,0,0,9,47.96,0,No,0,Others,6,Not Interested
2275,57,Male,Mobile,27.64,19,1,1,0,14.5,65.75,1,Yes,0,Others,0,Technical Error
2276,34,Female,Mobile,17.72,6,2,0,1,14.46,2.3,1,Yes,1,Right_Discount,7,Interested
2277,0,Male,Tablet,21.48,8,4,1,1,19.41,70.51,1,Yes,0,Others,5,Interested
2278,56,Female,Tablet,13.09,9,11,0,0,8.83,22.47,1,Yes,0,Others,6,Interested
2279,46,Female,Desktop,7.49,10,0,0,1,10.15,22.24,1,Yes,0,Others,9,Interested
2280,53,Unknown,Desktop,21.98,10,3,0,1,11.73,56.29,1,Yes,1,Right_Discount,9,Interested
2281,55,Female,Unknown,18.63,10,10,0,1,18.32,33.73,1,Yes,1,Right_Discount,1,Interested
2282,56,Female,Tablet,15.54,4,13,0,1,8.63,45.06,1,Yes,0,Others,6,Interested
2283,54,Male,Mobile,19.1,18,13,0,1,19.8,51.3,1,Yes,0,Others,7,Interested
2284,52,Female,Mobile,7.04,12,4,1,1,6.78,92.1,1,Yes,1,Right_Discount,4,Interested
2285,24,Female,Mobile,24.02,11,8,1,0,30.75,20.49,1,Yes,1,Right_Discount,0,Technical Error
2286,44,Female,Mobile,28.5,16,7,0,1,33.91,46.43,1,Yes,0,Others,5,Interested
2287,45,Female,Desktop,26.84,19,0,0,1,36.07,78.6,1,Yes,0,Others,2,Interested
2288,39,Male,Mobile,10.32,11,13,1,0,10.78,20.52,1,Yes,0,Others,4,Interested
2289,31,Female,Tablet,12.77,0,12,0,0,16.89,8.24,1,Yes,0,Others,8,Interested
2290,24,Male,Mobile,24.44,12,11,1,0,29.8,1.78,1,Yes,0,Others,6,Interested
2291,54,Female,Mobile,18.26,17,2,0,0,23.36,10.37,1,Yes,0,Others,7,Interested
2292,39,Male,Mobile,16.89,13,13,1,0,18.59,27.46,1,Yes,0,Others,5,Interested
2293,22,Male,Desktop,27.87,4,13,0,0,33.99,40.93,1,Yes,0,Others,8,Interested
2294,19,Male,Desktop,16.54,6,2,1,0,14.91,59.38,1,Yes,0,Others,2,Interested
2295,44,Male,Mobile,15.93,7,10,1,0,9.32,20.01,1,Yes,1,Right_Discount,0,Technical Error
2296,38,Male,Mobile,2.22,8,5,1,0,2.03,26.97,1,Yes,1,Right_Discount,9,Interested
2297,55,Female,Mobile,3.01,2,3,0,1,2.03,69.91,1,Yes,1,Right_Discount,3,Interested
2298,32,Male,Desktop,1.22,9,3,1,0,1.38,90.9,1,Yes,0,Others,7,Interested
2299,38,Female,Tablet,27.48,10,0,1,0,20.97,13.55,1,Yes,0,Others,5,Interested
2300,27,Male,Mobile,12.84,19,11,0,1,18.72,47.25,1,Yes,1,Right_Discount,0,Technical Error
2301,40,Male,Desktop,14.59,1,9,0,1,11.25,29.54,1,Yes,0,Others,8,Interested
2302,56,Female,Mobile,25.52,16,12,0,0,15.26,52.8,1,Yes,0,Others,1,Interested
2303,22,Male,Mobile,18.67,18,0,1,0,25.78,11.91,1,Yes,1,Right_Discount,6,Interested
2304,18,Male,Tablet,18.68,8,10,0,1,17.08,27.1,1,Yes,1,Right_Discount,3,Interested
2305,30,Male,Mobile,9.6,10,3,0,0,8.22,70.89,1,Yes,1,Right_Discount,6,Interested
2306,38,Male,Mobile,0,11,0,1,0,34.88,81.93,1,Yes,0,Others,7,Interested
2307,43,Female,Mobile,5.81,17,14,1,0,6.7,62.16,1,Yes,1,Right_Discount,1,Interested
2308,38,Male,Mobile,2.54,7,4,1,0,0,94.45,1,Yes,1,Right_Discount,6,Interested
2309,35,Male,Desktop,6.56,3,12,1,0,5.43,65.29,1,Yes,0,Others,7,Interested
2310,54,Female,Desktop,8.76,7,2,0,0,6.94,74.66,1,Yes,0,Others,0,Technical Error
2311,49,Female,Tablet,9.19,6,12,0,0,9.92,35.74,1,Yes,0,Others,9,Interested
2312,53,Male,Mobile,20.44,3,9,0,0,20.47,16.99,1,Yes,0,Others,4,Interested
2313,34,Male,Mobile,7.32,8,4,0,1,5.68,65.79,1,Yes,0,Others,8,Interested
2314,52,Female,Mobile,20.62,1,13,0,1,14.11,91.91,1,Yes,0,Others,1,Interested
2315,28,Male,Mobile,3.64,5,2,0,0,4.8,98.19,1,Yes,0,Others,5,Interested
2316,38,Female,Tablet,5.27,19,4,0,0,6.26,45,1,Yes,1,Right_Discount,1,Interested
2317,43,Male,Desktop,15.76,13,3,1,0,23.53,53.97,1,Yes,1,Right_Discount,2,Interested
2318,21,Female,Mobile,27.73,11,0,1,0,28.17,31.12,1,Yes,0,Others,5,Interested
2319,51,Female,Desktop,25.93,11,13,1,0,38.75,67.25,1,Yes,0,Others,4,Interested
2320,35,Female,Unknown,29.09,2,5,1,0,27.95,76.52,1,Yes,1,Right_Discount,3,Interested
2321,57,Male,Mobile,19.86,9,11,1,1,20.55,4.12,1,Yes,1,Right_Discount,6,Interested
2322,52,Male,Desktop,20.6,2,14,0,1,14.61,84.66,1,Yes,0,Others,2,Interested
2323,58,Male,Mobile,19.13,19,13,0,1,12.43,51.38,1,Yes,1,Right_Discount,9,Interested
2324,46,Unknown,Mobile,19.06,12,9,0,0,27.45,57.97,1,Yes,0,Others,6,Interested
2325,46,Female,Mobile,5.27,9,1,1,0,7.81,20.62,1,Yes,0,Others,8,Interested
2326,55,Female,Mobile,16.77,9,0,0,0,17.57,1.03,1,Yes,1,Right_Discount,1,Interested
2327,59,Female,Mobile,12.2,10,0,1,1,9.42,95.22,1,Yes,0,Others,4,Interested
2328,38,Male,Mobile,13.83,5,0,1,1,20.07,92.84,0,No,0,Others,0,Not Interested
2329,59,Male,Mobile,16.18,0,8,0,1,20.98,77.43,1,Yes,1,Right_Discount,6,Interested
2330,30,Male,Desktop,4.72,18,4,1,0,3.21,47.36,1,Yes,1,Right_Discount,1,Interested
2331,58,Female,Tablet,11.43,10,13,1,1,9.13,31.76,1,Yes,1,Right_Discount,4,Interested
2332,34,Male,Desktop,2.84,0,3,0,1,1.43,15.61,1,Yes,0,Others,0,Technical Error
2333,26,Male,Mobile,29.41,10,9,0,1,31.82,8.09,1,Yes,1,Right_Discount,0,Technical Error
2334,58,Female,Mobile,4.44,14,4,0,1,0,45.73,1,Yes,0,Others,3,Interested
2335,18,Female,Mobile,8.5,4,8,0,0,5.64,79.22,1,Yes,0,Others,6,Interested
2336,19,Male,Mobile,26.85,10,2,1,0,22.54,72.59,1,Yes,0,Others,6,Interested
2337,46,Female,Mobile,15,18,2,0,0,21.59,75.59,1,Yes,0,Others,7,Interested
2338,50,Male,Desktop,4.93,5,11,0,1,5.66,11.87,1,Yes,1,Right_Discount,8,Interested
2339,27,Female,Desktop,12.14,9,1,0,0,16.55,86.27,1,Yes,0,Others,3,Interested
2340,57,Female,Desktop,4.36,6,7,0,1,5.84,80.4,1,Yes,1,Right_Discount,1,Interested
2341,38,Female,Mobile,6.81,16,6,1,0,9.67,9.41,1,Yes,1,Right_Discount,9,Interested
2342,45,Male,Mobile,2.51,16,1,1,0,1.36,35.65,1,Yes,1,Right_Discount,9,Interested
2343,28,Male,Desktop,13.71,11,3,1,0,10.45,37.52,0,No,1,Low_Discount,2,Not Interested
2344,51,Male,Mobile,24.39,15,6,0,0,22.33,73.51,1,Yes,1,Right_Discount,8,Interested
2345,25,Female,Mobile,17.99,19,0,0,1,20.51,86.05,1,Yes,1,Right_Discount,7,Interested
2346,39,Female,Mobile,18.58,3,0,1,1,20.59,37.57,1,Yes,1,Right_Discount,5,Interested
2347,25,Female,Mobile,6.82,16,7,1,0,5.09,13.08,1,Yes,0,Others,2,Interested
2348,32,Female,Mobile,10.97,5,5,0,1,7.6,8.26,1,Yes,1,Right_Discount,9,Interested
2349,34,Male,Desktop,25.51,9,1,1,0,23.91,63.88,1,Yes,0,Others,7,Interested
2350,40,Male,Desktop,3.55,5,9,0,0,2.66,49.8,1,Yes,1,Right_Discount,1,Interested
2351,41,Male,Mobile,25.88,4,9,0,0,37.92,90.2,1,Yes,0,Others,3,Interested
2352,36,Female,Mobile,15.03,13,14,1,0,22.03,95.35,1,Yes,0,Others,3,Interested
2353,22,Female,Desktop,25.28,17,0,1,0,15.51,89.81,1,Yes,0,Others,8,Interested
2354,49,Male,Mobile,10.22,12,2,0,0,12.32,7.56,1,Yes,1,Right_Discount,7,Interested
2355,18,Female,Mobile,10.83,7,11,0,1,7.89,28.43,1,Yes,1,Right_Discount,6,Interested
2356,40,Male,Mobile,22.8,1,3,1,0,27.76,0,1,Yes,0,Others,3,Interested
2357,54,Female,Mobile,23.76,16,12,1,1,30.11,6.87,1,Yes,1,Right_Discount,6,Interested
2358,25,Female,Desktop,7.66,7,4,1,0,4.2,91.83,1,Yes,0,Others,0,Technical Error
2359,30,Male,Desktop,29.21,2,10,0,0,34.92,89.48,1,Yes,1,Right_Discount,7,Interested
2360,25,Male,Mobile,3.45,12,9,1,0,4.82,39.08,1,Yes,1,Right_Discount,7,Interested
2361,40,Female,Mobile,2.99,11,2,1,0,2.14,95.87,1,Yes,0,Others,8,Interested
2362,18,Male,Mobile,18.27,8,14,1,1,11.25,56.33,1,Yes,1,Right_Discount,8,Interested
2363,41,Male,Mobile,21.96,1,14,0,0,23.43,43.4,1,Yes,1,Right_Discount,0,Technical Error
2364,52,Female,Tablet,28.87,3,12,0,1,29.37,54.97,1,Yes,0,Others,9,Interested
2365,41,Female,Desktop,12.74,8,13,0,0,17.65,42.21,1,Yes,0,Others,6,Interested
2366,34,Female,Mobile,1.73,8,4,0,0,1.65,29.19,1,Yes,1,Right_Discount,0,Technical Error
2367,22,Male,Desktop,18.48,11,11,0,1,16.88,18.11,1,Yes,1,Right_Discount,5,Interested
2368,37,Female,Desktop,9.4,0,6,1,1,11.41,46.06,1,Yes,0,Others,4,Interested
2369,38,Female,Desktop,13.56,8,10,0,1,7.83,53.08,1,Yes,0,Others,1,Interested
2370,57,Female,Mobile,15.17,9,8,1,1,8.45,82.16,1,Yes,0,Others,2,Interested
2371,48,Female,Mobile,2.87,17,4,0,0,2.88,47.34,1,Yes,0,Others,7,Interested
2372,53,Female,Desktop,15.09,5,3,0,1,8.89,82.94,1,Yes,1,Right_Discount,1,Interested
2373,28,Male,Mobile,13.36,19,9,0,1,19.23,95.47,1,Yes,0,Others,3,Interested
2374,32,Female,Tablet,21.66,19,0,1,1,25,72.15,1,Yes,0,Others,2,Interested
2375,36,Female,Desktop,19.72,2,12,0,0,24.72,11.97,1,Yes,0,Others,6,Interested
2376,24,Male,Tablet,6.37,19,8,1,1,4.64,46.13,1,Yes,1,Right_Discount,7,Interested
2377,45,Female,Mobile,6.98,15,7,1,0,6.94,85.67,1,Yes,0,Others,3,Interested
2378,22,Unknown,Desktop,8.28,8,4,0,1,5.25,49.16,1,Yes,1,Right_Discount,5,Interested
2379,22,Male,Mobile,6.19,8,8,1,0,4.35,81.07,1,Yes,0,Others,2,Interested
2380,47,Female,Tablet,20.06,1,10,1,1,0,77.59,1,Yes,1,Right_Discount,6,Interested
2381,49,Male,Mobile,29.84,14,13,0,1,23.27,15.98,1,Yes,0,Others,7,Interested
2382,25,Female,Mobile,19.91,11,8,1,0,28.22,32.95,1,Yes,1,Right_Discount,6,Interested
2383,27,Male,Desktop,18.59,7,0,0,0,27.8,76.39,1,Yes,1,Right_Discount,3,Interested
2384,55,Male,Mobile,12.89,18,11,0,0,6.5,15.92,1,Yes,0,Others,9,Interested
2385,49,Female,Mobile,10.06,15,5,1,0,12.67,42.28,1,Yes,0,Others,8,Interested
2386,45,Male,Tablet,27.42,10,10,1,1,16.87,0,1,Yes,1,Right_Discount,9,Interested
2387,34,Male,Mobile,29.1,4,4,1,1,31.27,23.57,1,Yes,0,Others,7,Interested
2388,48,Female,Desktop,15.41,1,5,0,1,11.23,28.56,1,Yes,0,Others,5,Interested
2389,25,Female,Mobile,9.42,14,9,0,1,13.8,53.03,1,Yes,0,Others,1,Interested
2390,57,Male,Desktop,23.33,9,2,0,1,32.1,91.19,1,Yes,0,Others,9,Interested
2391,42,Female,Desktop,4.84,13,13,1,1,5.3,38.56,1,Yes,0,Others,6,Interested
2392,26,Male,Mobile,23.2,17,2,0,1,15.68,85,1,Yes,0,Others,8,Interested
2393,19,Male,Mobile,24.75,4,9,1,0,31.75,69.52,1,Yes,0,Others,8,Interested
2394,32,Female,Mobile,4.62,5,4,0,0,4.71,78.05,1,Yes,1,Right_Discount,8,Interested
2395,20,Unknown,Mobile,29.33,18,6,1,1,32.6,76.22,1,Yes,1,Right_Discount,8,Interested
2396,53,Male,Mobile,29.58,17,3,1,1,36.03,30.21,1,Yes,1,Right_Discount,5,Interested
2397,21,Female,Desktop,0,7,5,1,0,25.8,23.63,1,Yes,1,Right_Discount,0,Technical Error
2398,31,Female,Mobile,15.39,10,4,1,1,7.81,97.76,1,Yes,0,Others,5,Interested
2399,58,Male,Mobile,8.14,9,1,0,0,7.03,73.78,1,Yes,1,Right_Discount,4,Interested
2400,58,Male,Desktop,17.88,13,12,0,1,16.34,36.58,1,Yes,0,Others,6,Interested
2401,42,Male,Mobile,13.18,0,10,1,0,11.43,55.44,1,Yes,0,Others,7,Interested
2402,27,Male,Mobile,6.97,0,11,1,0,9.28,77.59,1,Yes,1,Right_Discount,0,Technical Error
2403,38,Male,Mobile,13.29,8,0,0,0,11.06,5.58,1,Yes,0,Others,9,Interested
2404,53,Male,Mobile,20.25,18,5,1,0,18.56,9.9,1,Yes,1,Right_Discount,0,Technical Error
2405,29,Female,Desktop,3.06,5,4,0,0,1.72,2.51,1,Yes,0,Others,3,Interested
2406,44,Male,Desktop,10.67,7,8,1,0,12.98,16.41,1,Yes,0,Others,0,Technical Error
2407,57,Female,Mobile,1.52,15,11,1,0,1.09,11.94,1,Yes,1,Right_Discount,3,Interested
2408,19,Female,Mobile,22.74,3,6,0,0,16.71,46.31,1,Yes,0,Others,6,Interested
2409,30,Male,Mobile,19.58,18,0,0,1,21.28,28.72,1,Yes,0,Others,5,Interested
2410,49,Female,Mobile,2.82,6,12,0,0,4.18,4.56,1,Yes,1,Right_Discount,0,Technical Error
2411,48,Male,Tablet,28.98,6,9,0,0,26.38,44.94,1,Yes,1,Right_Discount,1,Interested
2412,33,Female,Mobile,1.66,1,5,1,1,0,57.86,1,Yes,0,Others,6,Interested
2413,49,Male,Mobile,18.11,17,10,1,1,9.71,37.02,1,Yes,1,Right_Discount,7,Interested
2414,49,Male,Mobile,23.51,11,6,0,1,30.27,26.03,1,Yes,0,Others,8,Interested
2415,51,Male,Desktop,23.85,2,2,0,1,18.16,39.05,1,Yes,1,Right_Discount,8,Interested
2416,28,Male,Desktop,1.99,9,13,1,1,2.52,51.99,1,Yes,1,Right_Discount,3,Interested
2417,27,Female,Desktop,27.29,19,8,1,1,21.35,43.6,1,Yes,0,Others,2,Interested
2418,32,Female,Desktop,27.64,6,10,1,0,14.65,9.33,1,Yes,1,Right_Discount,4,Interested
2419,34,Female,Mobile,17.28,7,13,0,1,17.25,45.68,1,Yes,0,Others,5,Interested
2420,57,Female,Mobile,14.98,4,13,0,1,21.06,72.03,1,Yes,1,Right_Discount,7,Interested
2421,35,Unknown,Mobile,2.3,3,10,1,1,1.63,82,1,Yes,0,Others,2,Interested
2422,26,Male,Desktop,17.3,2,0,0,1,11.31,43.95,1,Yes,0,Others,5,Interested
2423,42,Male,Desktop,12.87,10,0,1,1,8.81,99.38,1,Yes,1,Right_Discount,4,Interested
2424,57,Male,Mobile,23.41,10,9,1,0,27.86,84.29,1,Yes,1,Right_Discount,6,Interested
0,31,Male,Desktop,12.71,17,9,0,1,11.02,21.54,1,Yes,0,Others,8,Interested
2426,42,Male,Desktop,20.82,16,11,1,0,15.74,45.68,1,Yes,1,Right_Discount,6,Interested
2427,39,Female,Desktop,3.94,1,8,0,0,3.3,29.55,1,Yes,0,Others,0,Technical Error
2428,47,Male,Mobile,4.86,12,6,1,0,3.93,55.02,1,Yes,0,Others,8,Interested
2429,37,Male,Desktop,5.05,10,9,1,0,5.27,22.41,1,Yes,0,Others,9,Interested
2430,38,Female,Mobile,2.32,1,12,0,1,1.47,3.52,1,Yes,1,Right_Discount,3,Interested
2431,49,Female,Desktop,16.7,16,10,1,0,16.85,90.44,1,Yes,1,Right_Discount,0,Technical Error
2432,38,Male,Tablet,24.03,11,0,1,1,19.51,51.98,1,Yes,0,Others,7,Interested
2433,52,Male,Mobile,18.7,4,3,1,0,26.79,91.5,1,Yes,1,Right_Discount,5,Interested
2434,49,Female,Desktop,17.67,3,9,1,1,16.29,11.82,1,Yes,1,Right_Discount,5,Interested
2435,47,Male,Desktop,0,13,12,1,1,12.44,15.15,1,Yes,1,Right_Discount,4,Interested
2436,56,Male,Mobile,10.85,15,2,1,1,15.55,22.65,1,Yes,0,Others,9,Interested
2437,29,Male,Mobile,11.5,10,10,1,0,16.53,45.71,1,Yes,0,Others,2,Interested
2438,58,Female,Mobile,10.11,6,6,0,1,6.83,88,1,Yes,1,Right_Discount,5,Interested
2439,35,Male,Tablet,21.65,11,4,1,0,28.5,65.04,1,Yes,0,Others,0,Technical Error
2440,0,Male,Desktop,5.69,1,8,0,0,7.75,5.5,0,No,0,Others,6,Not Interested
2441,30,Female,Mobile,1.38,4,10,1,1,1.18,40.72,1,Yes,0,Others,5,Interested
2442,38,Female,Mobile,18.29,10,2,0,0,12.06,72.33,1,Yes,1,Right_Discount,4,Interested
2443,25,Female,Mobile,28.33,15,10,1,1,36.79,32.24,1,Yes,0,Others,2,Interested
2444,57,Male,Mobile,18.67,1,5,0,1,9.86,49.26,1,Yes,0,Others,7,Interested
2445,24,Unknown,Mobile,23.7,15,9,1,1,26.53,71.14,1,Yes,1,Right_Discount,3,Interested
2446,40,Male,Mobile,20.51,3,1,0,0,17.27,96.5,1,Yes,1,Right_Discount,8,Interested
2447,49,Female,Mobile,15.43,1,2,1,1,16.91,33.32,1,Yes,0,Others,8,Interested
2448,28,Male,Mobile,21.83,6,3,1,1,28.14,74.44,1,Yes,1,Right_Discount,4,Interested
2449,39,Female,Desktop,24.9,19,5,1,0,33.09,74.74,1,Yes,0,Others,6,Interested
2450,39,Male,Tablet,7.52,4,10,1,0,11.27,54.27,1,Yes,1,Right_Discount,5,Interested
2451,42,Male,Desktop,10.75,12,0,1,0,12.26,81.34,1,Yes,0,Others,5,Interested
2452,39,Female,Desktop,7.49,2,14,1,0,5.42,53.61,1,Yes,1,Right_Discount,3,Interested
2453,45,Female,Mobile,14.11,17,14,1,1,10.95,62.5,1,Yes,0,Others,9,Interested
2454,46,Male,Mobile,26.67,6,5,0,0,24.97,83.72,1,Yes,0,Others,7,Interested
2455,0,Female,Mobile,11.01,12,3,0,0,14.85,47.63,1,Yes,0,Others,9,Interested
2456,35,Male,Desktop,11.86,15,7,1,0,10.28,47.8,1,Yes,0,Others,2,Interested
2457,0,Female,Tablet,25.95,0,8,0,0,30.84,59.1,1,Yes,1,Right_Discount,4,Interested
2458,46,Female,Desktop,15.95,1,7,0,1,8.69,80.42,1,Yes,0,Others,0,Technical Error
2459,38,Male,Desktop,16.53,14,7,0,0,15.37,12.72,1,Yes,0,Others,0,Technical Error
2460,32,Female,Desktop,25.96,2,12,0,0,17.32,77.12,1,Yes,1,Right_Discount,8,Interested
2461,44,Female,Mobile,15.23,4,12,1,1,21.91,0,1,Yes,1,Right_Discount,3,Interested
2462,48,Male,Mobile,20.77,0,1,1,0,26.82,7.1,1,Yes,0,Others,8,Interested
2463,32,Male,Unknown,3.48,14,13,1,0,2.22,79.22,1,Yes,1,Right_Discount,0,Technical Error
2464,40,Female,Mobile,6.18,18,9,0,0,5.57,14.51,1,Yes,0,Others,9,Interested
2465,41,Male,Desktop,12.73,8,1,1,1,7.39,21.33,1,Yes,1,Right_Discount,7,Interested
2466,30,Female,Mobile,15.35,1,5,0,1,19.13,70.62,1,Yes,0,Others,8,Interested
2467,39,Female,Mobile,29.01,16,14,1,0,20.06,56.45,1,Yes,0,Others,0,Technical Error
2468,54,Male,Mobile,29.15,7,4,1,1,38.02,92.05,1,Yes,0,Others,6,Interested
2469,50,Male,Mobile,25.68,6,5,0,1,14.74,95.43,1,Yes,0,Others,7,Interested
2470,20,Male,Mobile,10.15,19,8,1,1,10.89,31.4,1,Yes,0,Others,1,Interested
2471,36,Male,Mobile,28.96,10,11,1,1,32.09,32.42,1,Yes,0,Others,9,Interested
2472,40,Male,Mobile,20.99,6,0,1,1,17.51,20.97,1,Yes,1,Right_Discount,8,Interested
